As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
18-Jan-19,663.01,89.42,--,4800000.00
17-Jan-19,652.13,87.96,--,4800000.00
16-Jan-19,641.35,86.51,--,4800000.00
15-Jan-19,636.56,85.86,--,4800000.00
14-Jan-19,640.76,86.43,--,4800000.00
11-Jan-19,646.36,87.19,--,4800000.00
10-Jan-19,649.05,87.55,--,4800000.00
9-Jan-19,644.36,86.92,--,4800000.00
8-Jan-19,641.89,86.59,--,4850000.00
7-Jan-19,633.98,85.52,--,4850000.00
4-Jan-19,633.36,85.44,--,4850000.00
3-Jan-19,608.54,82.11,--,4850000.00
2-Jan-19,626.62,84.54,--,4850000.00
31-Dec-18,622.69,84.01,--,4850000.00
28-Dec-18,618.07,83.39,--,4850000.00
27-Dec-18,621.32,83.83,--,4850000.00
26-Dec-18,610.48,82.37,--,4850000.00
24-Dec-18,584.29,78.85,--,4850000.00
21-Dec-18,599.3,80.87,--,4900000.00
20-Dec-18,604.63,81.59,--,4950000.00
19-Dec-18,610.53,82.39,--,5000000.00
18-Dec-18,618.52,83.46,--,5000000.00
17-Dec-18,615.01,82.99,0.3,5000000.00
14-Dec-18,623.83,84.48,--,5000000.00
13-Dec-18,631.47,85.52,--,5000000.00
12-Dec-18,637.9,86.39,--,5000000.00
11-Dec-18,630.92,85.45,--,5000000.00
10-Dec-18,633.36,85.78,--,5000000.00
7-Dec-18,632.37,85.65,--,5000000.00
6-Dec-18,649.57,87.97,--,5000000.00
4-Dec-18,659.99,89.38,--,5000000.00
3-Dec-18,682.65,92.43,--,5000000.00
30-Nov-18,669.52,90.67,--,5000000.00
29-Nov-18,665.85,90.17,--,5050000.00
28-Nov-18,661.91,89.64,--,5100000.00
27-Nov-18,650.83,88.14,--,5100000.00
26-Nov-18,661.72,89.62,--,5100000.00
23-Nov-18,654.94,88.7,--,5100000.00
21-Nov-18,663.17,89.82,--,5100000.00
20-Nov-18,655.9,88.84,--,5100000.00
19-Nov-18,670.19,90.77,--,5100000.00
16-Nov-18,680.53,92.17,--,5100000.00
15-Nov-18,675.47,91.49,--,5100000.00
14-Nov-18,665.37,90.12,--,5100000.00
13-Nov-18,666.69,90.3,--,5100000.00
12-Nov-18,670.44,90.81,--,5100000.00
9-Nov-18,680.92,92.23,--,5100000.00
8-Nov-18,692.14,93.75,--,5100000.00
7-Nov-18,697.35,94.45,--,5100000.00
6-Nov-18,684.11,92.66,--,5100000.00
5-Nov-18,675.51,91.5,--,5100000.00
2-Nov-18,673.77,91.27,--,5100000.00
1-Nov-18,674.07,91.31,--,5100000.00
31-Oct-18,653.95,88.59,--,5050000.00
30-Oct-18,644.82,87.36,--,5150000.00
29-Oct-18,635.39,86.09,--,5150000.00
26-Oct-18,636.85,86.29,--,5150000.00
25-Oct-18,642.84,87.1,--,5150000.00
24-Oct-18,631.29,85.54,--,5500000.00
23-Oct-18,655.08,88.76,--,6100000.00
22-Oct-18,665.34,90.15,--,6150000.00
19-Oct-18,669.18,90.67,--,6150000.00
18-Oct-18,673.79,91.29,--,6150000.00
17-Oct-18,680.76,92.24,--,6300000.00
16-Oct-18,685.45,92.87,--,6400000.00
15-Oct-18,674.21,91.35,--,6400000.00
12-Oct-18,677.42,91.79,--,6450000.00
11-Oct-18,674.66,91.42,--,6500000.00
10-Oct-18,681.3,92.32,--,6650000.00
9-Oct-18,698.63,94.66,--,6650000.00
8-Oct-18,722.51,97.9,--,6650000.00
5-Oct-18,721.67,97.79,--,6650000.00
4-Oct-18,728.79,98.75,--,6650000.00
3-Oct-18,733.22,99.35,--,6650000.00
2-Oct-18,735.32,99.64,--,6650000.00
1-Oct-18,732.79,99.3,--,6650000.00
28-Sep-18,726.19,98.41,--,6650000.00
27-Sep-18,730.17,98.95,--,6650000.00
26-Sep-18,736.81,99.85,0.35,6650000.00
25-Sep-18,745.52,101.38,--,6650000.00
24-Sep-18,746,101.44,--,6550000.00
21-Sep-18,756.23,102.83,--,6000000.00
20-Sep-18,757.3,102.98,--,6000000.00
19-Sep-18,748.7,101.81,--,6000000.00
18-Sep-18,740.05,100.64,--,6000000.00
17-Sep-18,740.84,100.75,--,5950000.00
14-Sep-18,738.17,100.39,--,5950000.00
13-Sep-18,738.98,100.5,--,5950000.00
12-Sep-18,737.32,100.28,--,5950000.00
11-Sep-18,737.31,100.27,--,5950000.00
10-Sep-18,737.1,100.25,--,5950000.00
7-Sep-18,737.27,100.28,--,5950000.00
6-Sep-18,742.37,100.97,--,5950000.00
5-Sep-18,742.23,100.95,--,5950000.00
4-Sep-18,738.38,100.43,--,5950000.00
31-Aug-18,745.29,101.37,--,5950000.00
30-Aug-18,745.93,101.46,--,5950000.00
29-Aug-18,755.23,102.72,--,5950000.00
28-Aug-18,750.38,102.06,--,5950000.00
27-Aug-18,752.42,102.34,--,5950000.00
24-Aug-18,742.1,100.94,--,5950000.00
23-Aug-18,732.99,99.71,--,5950000.00
22-Aug-18,739.38,100.58,--,5950000.00
21-Aug-18,741.41,100.85,--,5950000.00
20-Aug-18,737.56,100.33,--,6000000.00
17-Aug-18,731.71,99.54,--,6000000.00
16-Aug-18,726.2,98.79,--,6000000.00
15-Aug-18,720.35,98,--,6050000.00
14-Aug-18,734.6,99.94,--,6050000.00
13-Aug-18,729.28,99.22,--,6050000.00
10-Aug-18,736.81,100.24,--,6100000.00
9-Aug-18,746.75,101.59,--,6150000.00
8-Aug-18,743.4,101.14,--,6150000.00
7-Aug-18,744.35,101.27,--,6150000.00
6-Aug-18,742.92,101.08,--,6150000.00
3-Aug-18,742.44,101.01,--,6150000.00
2-Aug-18,736.11,100.16,--,6150000.00
1-Aug-18,743.19,101.11,--,6200000.00
31-Jul-18,751.65,102.26,--,6250000.00
30-Jul-18,743.29,101.13,--,6250000.00
27-Jul-18,746.07,101.51,--,6250000.00
26-Jul-18,749.45,101.97,--,6250000.00
25-Jul-18,742.1,100.97,--,6300000.00
24-Jul-18,735.79,100.12,--,6350000.00
23-Jul-18,727.4,98.98,--,6350000.00
20-Jul-18,730.87,99.45,--,6350000.00
19-Jul-18,733.26,99.78,--,6400000.00
18-Jul-18,739.73,100.66,--,6400000.00
17-Jul-18,738.25,100.46,--,6400000.00
16-Jul-18,728.1,99.08,--,6400000.00
13-Jul-18,734.29,99.93,--,6500000.00
12-Jul-18,734.12,99.9,--,6500000.00
11-Jul-18,732.74,99.72,--,6500000.00
10-Jul-18,746.68,101.61,--,6500000.00
9-Jul-18,740.41,100.76,--,6500000.00
6-Jul-18,732.27,99.66,--,6500000.00
5-Jul-18,729.17,99.24,--,6500000.00
3-Jul-18,720.72,98.09,--,6500000.00
2-Jul-18,724.05,98.55,--,6650000.00
29-Jun-18,726.88,98.93,--,6450000.00
28-Jun-18,725.07,98.69,--,6450000.00
27-Jun-18,720.8,98.11,--,6500000.00
26-Jun-18,723.9,98.53,0.44,6500000.00
25-Jun-18,720.41,98.49,--,6500000.00
22-Jun-18,734.19,100.38,--,6500000.00
21-Jun-18,723.11,98.87,--,6500000.00
20-Jun-18,729.07,99.68,--,6450000.00
19-Jun-18,730.86,99.92,--,6500000.00
18-Jun-18,745.14,101.87,--,6250000.00
15-Jun-18,747.26,102.17,--,6250000.00
14-Jun-18,752.94,102.94,--,6600000.00
13-Jun-18,752.32,102.86,--,6600000.00
12-Jun-18,759.17,103.8,--,6600000.00
11-Jun-18,759.42,103.83,--,6550000.00
8-Jun-18,759.22,103.81,--,6550000.00
7-Jun-18,757.19,103.53,--,6550000.00
6-Jun-18,763.03,104.33,--,6550000.00
5-Jun-18,747.73,102.24,--,6550000.00
4-Jun-18,741.67,101.42,--,6550000.00
1-Jun-18,738.68,101.01,--,6550000.00
31-May-18,728.76,99.66,--,6550000.00
30-May-18,735.19,100.54,--,6550000.00
29-May-18,725.18,99.17,--,6550000.00
25-May-18,736.91,100.78,--,6600000.00
24-May-18,741.09,101.35,--,6600000.00
23-May-18,743.85,101.73,--,6600000.00
22-May-18,746.91,102.15,--,6550000.00
21-May-18,753.47,103.04,--,6500000.00
18-May-18,749.66,102.53,--,6500000.00
17-May-18,750.5,102.65,--,6500000.00
16-May-18,747.21,102.2,--,6500000.00
15-May-18,738.15,100.96,--,6500000.00
14-May-18,738.82,101.05,--,6500000.00
11-May-18,736.49,100.74,--,6450000.00
10-May-18,737.89,100.93,--,6450000.00
9-May-18,731.38,100.04,--,6450000.00
8-May-18,721.12,98.64,--,6450000.00
7-May-18,723.13,98.92,--,6450000.00
4-May-18,722.07,98.78,--,6500000.00
3-May-18,711.62,97.35,--,6500000.00
2-May-18,710.88,97.25,--,6500000.00
1-May-18,710.17,97.15,--,6500000.00
30-Apr-18,711.82,97.37,--,6500000.00
27-Apr-18,720.78,98.6,--,6500000.00
26-Apr-18,724.66,99.13,--,6500000.00
25-Apr-18,718.37,98.28,--,6600000.00
24-Apr-18,714.96,97.81,--,6600000.00
23-Apr-18,732.78,100.24,--,6600000.00
20-Apr-18,736.47,100.75,--,6600000.00
19-Apr-18,741.1,101.39,--,6600000.00
18-Apr-18,748.29,102.37,--,6650000.00
17-Apr-18,741.76,101.48,--,6650000.00
16-Apr-18,733.32,100.33,--,6650000.00
13-Apr-18,722.57,98.86,--,6700000.00
12-Apr-18,722.85,98.9,--,6700000.00
11-Apr-18,713.48,97.62,--,6850000.00
10-Apr-18,719.77,98.48,--,6900000.00
9-Apr-18,703.26,96.23,--,7050000.00
6-Apr-18,699.23,95.68,--,7100000.00
5-Apr-18,716.05,97.98,--,7100000.00
4-Apr-18,700.27,95.83,--,7100000.00
3-Apr-18,696.34,95.29,--,7800000.00
2-Apr-18,687.34,94.06,--,8550000.00
29-Mar-18,701.74,96.03,--,8600000.00
28-Mar-18,688.43,94.21,--,8650000.00
27-Mar-18,696.93,95.38,--,8700000.00
26-Mar-18,704.43,96.4,--,8850000.00
23-Mar-18,691.82,94.68,--,8850000.00
22-Mar-18,706.29,96.66,0.33,8850000.00
21-Mar-18,729.97,100.24,--,8850000.00
20-Mar-18,720.2,98.9,--,8850000.00
19-Mar-18,722.41,99.21,--,8750000.00
16-Mar-18,733.25,100.7,--,8850000.00
15-Mar-18,731.42,100.45,--,8850000.00
14-Mar-18,741.48,101.83,--,9050000.00
13-Mar-18,752.27,103.32,--,9050000.00
12-Mar-18,756.79,103.94,--,9050000.00
9-Mar-18,758.01,104.11,--,9050000.00
8-Mar-18,745.44,102.39,--,9050000.00
7-Mar-18,745.47,102.39,--,8950000.00
6-Mar-18,747,102.6,--,8850000.00
5-Mar-18,738.28,101.41,--,8850000.00
2-Mar-18,728.24,100.04,--,8850000.00
1-Mar-18,728.7,100.1,--,9000000.00
28-Feb-18,732.91,100.68,--,9100000.00
27-Feb-18,748.7,102.83,--,9050000.00
26-Feb-18,759.3,104.29,--,9050000.00
23-Feb-18,756.76,103.94,--,9050000.00
22-Feb-18,745.75,102.44,--,9050000.00
21-Feb-18,741.04,101.79,--,9050000.00
20-Feb-18,743.72,102.16,--,8950000.00
16-Feb-18,745.81,102.45,--,8950000.00
15-Feb-18,745.79,102.45,--,8950000.00
14-Feb-18,741.74,101.89,--,8950000.00
13-Feb-18,729.13,100.16,--,8950000.00
12-Feb-18,731.12,100.44,--,9050000.00
9-Feb-18,715.09,98.24,--,9150000.00
8-Feb-18,704.17,96.74,--,9150000.00
7-Feb-18,729.23,100.18,--,9200000.00
6-Feb-18,737.58,101.33,--,9650000.00
5-Feb-18,716.79,98.48,--,9650000.00
2-Feb-18,740.8,101.78,--,9900000.00
1-Feb-18,762.82,104.81,--,10350000.00
31-Jan-18,772.33,106.11,--,10350000.00
30-Jan-18,771.25,105.97,--,10350000.00
29-Jan-18,779.36,107.08,--,10350000.00
26-Jan-18,786.38,108.05,--,10350000.00
25-Jan-18,783.95,107.72,--,10350000.00
24-Jan-18,778.11,106.92,--,10300000.00
23-Jan-18,775.52,106.56,--,10300000.00
22-Jan-18,776.29,106.67,--,10300000.00
19-Jan-18,776.89,106.75,--,10250000.00
18-Jan-18,771.01,105.95,--,10250000.00
17-Jan-18,773.39,106.28,--,10200000.00
16-Jan-18,769.98,105.81,--,10150000.00
12-Jan-18,779.4,107.11,--,10150000.00
11-Jan-18,779.25,107.09,--,10050000.00
10-Jan-18,768.01,105.55,--,10050000.00
9-Jan-18,770.65,105.91,--,10050000.00
8-Jan-18,772.71,106.19,--,10050000.00
5-Jan-18,772.61,106.18,--,10000000.00
4-Jan-18,765.49,105.21,--,9950000.00
3-Jan-18,759.3,104.36,--,9850000.00
2-Jan-18,754.53,103.71,--,9100000.00
29-Dec-17,742.83,102.11,--,9200000.00
28-Dec-17,745.87,102.53,--,9300000.00
27-Dec-17,742,101.99,--,9350000.00
26-Dec-17,741.06,101.87,--,9350000.00
22-Dec-17,740.96,101.86,--,9300000.00
21-Dec-17,739.05,101.6,--,9050000.00
20-Dec-17,736.77,101.28,--,9050000.00
19-Dec-17,734.83,101.02,0.34,9050000.00
18-Dec-17,734.88,101.37,--,9000000.00
15-Dec-17,722.53,99.67,--,9000000.00
14-Dec-17,719.23,99.22,--,8900000.00
13-Dec-17,726.85,100.27,--,8950000.00
12-Dec-17,724.98,100.01,--,9000000.00
11-Dec-17,723.67,99.83,--,9000000.00
8-Dec-17,721.71,99.56,--,9050000.00
7-Dec-17,721.84,99.58,--,9050000.00
6-Dec-17,717.41,98.97,--,9200000.00
5-Dec-17,721.34,99.52,--,9200000.00
4-Dec-17,725.79,100.13,--,9150000.00
1-Dec-17,721.05,99.49,--,9150000.00
30-Nov-17,725.98,100.17,--,9150000.00
29-Nov-17,725.07,100.04,--,9150000.00
28-Nov-17,724.86,100.01,--,9150000.00
27-Nov-17,716.62,98.88,--,9150000.00
24-Nov-17,720.89,99.47,--,9150000.00
22-Nov-17,717.63,99.03,--,9150000.00
21-Nov-17,719.04,99.22,--,9250000.00
20-Nov-17,714.6,98.61,--,9250000.00
17-Nov-17,712.66,98.35,--,9250000.00
16-Nov-17,710.79,98.09,--,9250000.00
15-Nov-17,700.89,96.73,--,9300000.00
14-Nov-17,704.2,97.19,--,9300000.00
13-Nov-17,713.28,98.44,--,9300000.00
10-Nov-17,709.19,97.88,--,9800000.00
9-Nov-17,710.7,98.09,--,9800000.00
8-Nov-17,717.46,99.02,--,9800000.00
7-Nov-17,718.82,99.21,--,9750000.00
6-Nov-17,717.06,98.97,--,9750000.00
3-Nov-17,718.14,99.12,--,9700000.00
2-Nov-17,720.93,99.51,--,9550000.00
1-Nov-17,725.48,100.14,--,9450000.00
31-Oct-17,720.28,99.42,--,9450000.00
30-Oct-17,718.92,99.24,--,9450000.00
27-Oct-17,721.92,99.65,--,9400000.00
26-Oct-17,724.48,100.01,--,9350000.00
25-Oct-17,715.94,98.83,--,9350000.00
24-Oct-17,719.91,99.38,--,9350000.00
23-Oct-17,714.54,98.64,--,9300000.00
20-Oct-17,716.53,98.92,--,9300000.00
19-Oct-17,711.14,98.17,--,9350000.00
18-Oct-17,709.01,97.88,--,9200000.00
17-Oct-17,710.31,98.06,--,9150000.00
16-Oct-17,712.75,98.4,--,9150000.00
13-Oct-17,714.27,98.61,--,9150000.00
12-Oct-17,709.88,98.01,--,9150000.00
11-Oct-17,707.9,97.74,--,9050000.00
10-Oct-17,706.57,97.55,--,9200000.00
9-Oct-17,707.22,97.65,--,9200000.00
6-Oct-17,708.09,97.77,--,9150000.00
5-Oct-17,709.58,97.98,--,9050000.00
4-Oct-17,705.55,97.42,--,8950000.00
3-Oct-17,706.18,97.51,--,8200000.00
2-Oct-17,703.84,97.19,--,6900000.00
29-Sep-17,694.39,95.89,--,6900000.00
28-Sep-17,694.22,95.86,--,6850000.00
27-Sep-17,690.12,95.3,--,6850000.00
26-Sep-17,690.32,95.33,0.45,6800000.00
25-Sep-17,693.3,96.2,--,6800000.00
22-Sep-17,692.51,96.09,--,6750000.00
21-Sep-17,693.49,96.23,--,6700000.00
20-Sep-17,695.57,96.52,--,6700000.00
19-Sep-17,693.62,96.25,--,6750000.00
18-Sep-17,689.08,95.62,--,6700000.00
15-Sep-17,684.47,94.98,--,6700000.00
14-Sep-17,683.47,94.84,--,6700000.00
13-Sep-17,680.88,94.49,--,6650000.00
12-Sep-17,680.57,94.44,--,6600000.00
11-Sep-17,674.44,93.6,--,6500000.00
8-Sep-17,664.51,92.22,--,6350000.00
7-Sep-17,666.12,92.45,--,6350000.00
6-Sep-17,665.11,92.31,--,6500000.00
5-Sep-17,662.92,91.99,--,6550000.00
1-Sep-17,672.96,93.44,--,7050000.00
31-Aug-17,668.28,92.6,--,7000000.00
30-Aug-17,661.92,91.72,--,7000000.00
29-Aug-17,659.72,91.42,--,7100000.00
28-Aug-17,662.5,91.8,--,7050000.00
25-Aug-17,660.37,91.51,--,7100000.00
24-Aug-17,658.77,91.29,--,7350000.00
23-Aug-17,659.42,91.38,--,7400000.00
22-Aug-17,659.34,91.37,--,7800000.00
21-Aug-17,651.61,90.31,--,7800000.00
18-Aug-17,649.02,89.95,--,7800000.00
17-Aug-17,648.24,89.84,--,7800000.00
16-Aug-17,659.43,91.39,--,7800000.00
15-Aug-17,653.28,90.54,--,7900000.00
14-Aug-17,652.54,90.44,--,7900000.00
11-Aug-17,647.36,89.73,--,7950000.00
10-Aug-17,648.5,89.89,--,7950000.00
9-Aug-17,656.2,90.95,--,7950000.00
8-Aug-17,656.41,90.98,--,7900000.00
7-Aug-17,662.52,91.83,--,7600000.00
4-Aug-17,661.89,91.74,--,7450000.00
3-Aug-17,658.43,91.27,--,7150000.00
2-Aug-17,662.38,91.81,--,7050000.00
1-Aug-17,662.33,91.81,--,6700000.00
31-Jul-17,660.44,91.55,--,6700000.00
28-Jul-17,665.17,92.21,--,6700000.00
27-Jul-17,666.11,92.34,--,6700000.00
26-Jul-17,668.97,92.73,--,6700000.00
25-Jul-17,674.19,93.46,--,6650000.00
24-Jul-17,664.59,92.13,--,6650000.00
21-Jul-17,665.55,92.27,--,6650000.00
20-Jul-17,666.54,92.4,--,6600000.00
19-Jul-17,671.68,93.12,--,6600000.00
18-Jul-17,663.48,91.98,--,6600000.00
17-Jul-17,666.02,92.34,--,6600000.00
14-Jul-17,664.52,92.13,--,6650000.00
13-Jul-17,660.85,91.63,--,6550000.00
12-Jul-17,661.07,91.66,--,6550000.00
11-Jul-17,653.88,90.66,--,6600000.00
10-Jul-17,652.94,90.53,--,6650000.00
7-Jul-17,648.6,89.94,--,6800000.00
6-Jul-17,645.21,89.47,--,7000000.00
5-Jul-17,647.54,89.79,--,7500000.00
3-Jul-17,651.04,90.28,--,8050000.00
30-Jun-17,644.74,89.41,--,8050000.00
29-Jun-17,640.87,88.88,--,8050000.00
28-Jun-17,646.56,89.66,--,8100000.00
27-Jun-17,637.78,88.45,0.42,8100000.00
26-Jun-17,641.65,89.41,--,8150000.00
23-Jun-17,640.19,89.21,--,8150000.00
22-Jun-17,638.33,88.95,--,8200000.00
21-Jun-17,636.84,88.75,--,8200000.00
20-Jun-17,644.58,89.82,--,8200000.00
19-Jun-17,648.72,90.4,--,8450000.00
16-Jun-17,643.01,89.61,--,8650000.00
15-Jun-17,640.51,89.26,--,10150000.00
14-Jun-17,648.4,90.36,--,10150000.00
13-Jun-17,656.86,91.54,--,10200000.00
12-Jun-17,648.51,90.38,--,10200000.00
9-Jun-17,652.26,90.91,--,10200000.00
8-Jun-17,644.77,89.87,--,10200000.00
7-Jun-17,641.53,89.42,--,10200000.00
6-Jun-17,642,89.48,--,10250000.00
5-Jun-17,641.03,89.35,--,10250000.00
2-Jun-17,643.53,89.7,--,10250000.00
1-Jun-17,641.58,89.43,--,10250000.00
31-May-17,634.29,88.42,--,10250000.00
30-May-17,632.13,88.12,--,10250000.00
26-May-17,633.72,88.34,--,10250000.00
25-May-17,632.29,88.14,--,10350000.00
24-May-17,634.99,88.52,--,10400000.00
23-May-17,631.23,88,--,10400000.00
22-May-17,629.18,87.71,--,10400000.00
19-May-17,629.69,87.79,--,10600000.00
18-May-17,622.64,86.81,--,10550000.00
17-May-17,623.07,86.87,--,10550000.00
16-May-17,636.89,88.79,--,10550000.00
15-May-17,635.95,88.66,--,10550000.00
12-May-17,630.26,87.88,--,10600000.00
11-May-17,630.35,87.88,--,10600000.00
10-May-17,631.59,88.06,--,10600000.00
9-May-17,629.5,87.77,--,10600000.00
8-May-17,633.12,88.27,--,10650000.00
5-May-17,638.97,89.09,--,10700000.00
4-May-17,628.7,87.66,--,10700000.00
3-May-17,629.66,87.8,--,10750000.00
2-May-17,638.04,88.97,--,10750000.00
1-May-17,639.98,89.24,--,10750000.00
28-Apr-17,640.93,89.37,--,10750000.00
27-Apr-17,645.55,90.02,--,10700000.00
26-Apr-17,649.28,90.54,--,10700000.00
25-Apr-17,651.29,90.82,--,10700000.00
24-Apr-17,640.57,89.33,--,10600000.00
21-Apr-17,631.61,88.08,--,10600000.00
20-Apr-17,632.06,88.15,--,10600000.00
19-Apr-17,624.86,87.15,--,10600000.00
18-Apr-17,626.02,87.31,--,10600000.00
17-Apr-17,627.2,87.47,--,10600000.00
13-Apr-17,623,86.89,--,10600000.00
12-Apr-17,630.64,87.96,--,10600000.00
11-Apr-17,640.42,89.32,--,10450000.00
10-Apr-17,640.4,89.32,--,10450000.00
7-Apr-17,640.11,89.28,--,10250000.00
6-Apr-17,640.13,89.28,--,10150000.00
5-Apr-17,637.03,88.86,--,10100000.00
4-Apr-17,639.45,89.19,--,9700000.00
3-Apr-17,636.52,88.78,--,8250000.00
31-Mar-17,638.7,89.09,--,8350000.00
30-Mar-17,639.49,89.2,--,8350000.00
29-Mar-17,638.33,89.04,--,8450000.00
28-Mar-17,638.07,89.01,--,8550000.00
27-Mar-17,630.61,87.97,--,8550000.00
24-Mar-17,627.63,87.56,0.24,8600000.00
23-Mar-17,633.28,88.59,--,8550000.00
22-Mar-17,630.33,88.18,--,8550000.00
21-Mar-17,628.87,87.97,--,8550000.00
20-Mar-17,641.39,89.72,--,8500000.00
17-Mar-17,639.64,89.48,--,8500000.00
16-Mar-17,636.02,88.98,--,8600000.00
15-Mar-17,639.52,89.47,--,8600000.00
14-Mar-17,628.05,87.87,--,8650000.00
13-Mar-17,632.85,88.54,--,8650000.00
10-Mar-17,629.7,88.1,--,8650000.00
9-Mar-17,627.44,87.79,--,8650000.00
8-Mar-17,629.9,88.13,--,8650000.00
7-Mar-17,629.88,88.13,--,8600000.00
6-Mar-17,633.38,88.62,--,8550000.00
3-Mar-17,636.67,89.08,--,8550000.00
2-Mar-17,635.94,88.98,--,8550000.00
1-Mar-17,644.25,90.14,--,8550000.00
28-Feb-17,632.25,88.47,--,8600000.00
27-Feb-17,632.18,88.46,--,10100000.00
24-Feb-17,634.34,88.76,--,10100000.00
23-Feb-17,633.69,88.67,--,10150000.00
22-Feb-17,639.41,89.47,--,10150000.00
21-Feb-17,638.22,89.31,--,10100000.00
17-Feb-17,634.54,88.8,--,10100000.00
16-Feb-17,634.89,88.85,--,10300000.00
15-Feb-17,635.67,88.96,--,10300000.00
14-Feb-17,635.64,88.96,--,10500000.00
13-Feb-17,635.24,88.9,--,10450000.00
10-Feb-17,628.85,88.01,--,10500000.00
9-Feb-17,623.53,87.27,--,10500000.00
8-Feb-17,620.65,86.87,--,10450000.00
7-Feb-17,619.91,86.76,--,10600000.00
6-Feb-17,624.66,87.43,--,10600000.00
3-Feb-17,625.13,87.5,--,10650000.00
2-Feb-17,623.76,87.31,--,10800000.00
1-Feb-17,623.82,87.32,--,9850000.00
31-Jan-17,620.41,86.83,--,10250000.00
30-Jan-17,623.37,87.25,--,10250000.00
27-Jan-17,630.52,88.25,--,10300000.00
26-Jan-17,631.77,88.43,--,10300000.00
25-Jan-17,631.3,88.36,--,10200000.00
24-Jan-17,629.31,88.08,--,10150000.00
23-Jan-17,612.09,85.68,--,10100000.00
20-Jan-17,611.09,85.54,--,10150000.00
19-Jan-17,606.16,84.85,--,8600000.00
18-Jan-17,610.56,85.47,--,8600000.00
17-Jan-17,606.17,84.86,--,8600000.00
13-Jan-17,608.96,85.25,--,8600000.00
12-Jan-17,609.84,85.38,--,8600000.00
11-Jan-17,611.53,85.61,--,8600000.00
10-Jan-17,606.62,84.93,--,7450000.00
9-Jan-17,604.3,84.61,--,7500000.00
6-Jan-17,605.33,84.75,--,7550000.00
5-Jan-17,605.92,84.84,--,7650000.00
4-Jan-17,607.97,85.12,--,7650000.00
3-Jan-17,597.92,83.72,--,8750000.00
30-Dec-16,593.82,83.15,--,8750000.00
29-Dec-16,598.52,83.81,--,8750000.00
28-Dec-16,598.07,83.75,--,8750000.00
27-Dec-16,604.34,84.62,--,8750000.00
23-Dec-16,601.82,84.28,--,8800000.00
22-Dec-16,600.34,84.07,--,8700000.00
21-Dec-16,604.26,84.62,0.36,8600000.00
20-Dec-16,604.67,85.04,--,8550000.00
19-Dec-16,603.43,84.87,--,8550000.00
16-Dec-16,603.62,84.9,--,8550000.00
15-Dec-16,607.9,85.5,--,8550000.00
14-Dec-16,603.31,84.86,--,8550000.00
13-Dec-16,610.91,85.93,--,8550000.00
12-Dec-16,612.38,86.13,--,8500000.00
9-Dec-16,615.36,86.55,--,8450000.00
8-Dec-16,616.52,86.72,--,8450000.00
7-Dec-16,611.4,86,--,8400000.00
6-Dec-16,603.06,84.83,--,8100000.00
5-Dec-16,602.11,84.7,--,8100000.00
2-Dec-16,595.22,83.74,--,7850000.00
1-Dec-16,595.55,83.78,--,7050000.00
30-Nov-16,596.19,83.87,--,7000000.00
29-Nov-16,588.05,82.73,--,6950000.00
28-Nov-16,587.91,82.71,--,6850000.00
25-Nov-16,590.32,83.06,--,6850000.00
23-Nov-16,588.89,82.86,--,6900000.00
22-Nov-16,586.9,82.58,--,6900000.00
21-Nov-16,581.37,81.8,--,6650000.00
18-Nov-16,573.28,80.67,--,6650000.00
17-Nov-16,573.79,80.74,--,6400000.00
16-Nov-16,574.03,80.78,--,6400000.00
15-Nov-16,573.74,80.74,--,6350000.00
14-Nov-16,570.9,80.34,--,5850000.00
11-Nov-16,568.98,80.07,--,5350000.00
10-Nov-16,574.96,80.91,--,5250000.00
9-Nov-16,569.58,80.16,--,5250000.00
8-Nov-16,556.93,78.38,--,5250000.00
7-Nov-16,555.41,78.17,--,5200000.00
4-Nov-16,547.25,77.02,--,5200000.00
3-Nov-16,544.82,76.68,--,5200000.00
2-Nov-16,543.74,76.53,--,5200000.00
1-Nov-16,547.79,77.1,--,5250000.00
31-Oct-16,550.46,77.47,--,5300000.00
28-Oct-16,550.24,77.44,--,5300000.00
27-Oct-16,549.06,77.28,--,5300000.00
26-Oct-16,549.15,77.29,--,5250000.00
25-Oct-16,550.4,77.47,--,5250000.00
24-Oct-16,553.81,77.94,--,5250000.00
21-Oct-16,552.5,77.77,--,5250000.00
20-Oct-16,553.65,77.93,--,5350000.00
19-Oct-16,552.35,77.75,--,5350000.00
18-Oct-16,547.88,77.12,--,5400000.00
17-Oct-16,541.11,76.17,--,5450000.00
14-Oct-16,541.4,76.21,--,5500000.00
13-Oct-16,540.92,76.15,--,5500000.00
12-Oct-16,544.6,76.66,--,5550000.00
11-Oct-16,546.38,76.91,--,5650000.00
10-Oct-16,554.23,78.02,--,5650000.00
7-Oct-16,551.63,77.65,--,5700000.00
6-Oct-16,560.71,78.93,--,5800000.00
5-Oct-16,556.96,78.41,--,5800000.00
4-Oct-16,551.68,77.66,--,6650000.00
3-Oct-16,560.91,78.97,--,7450000.00
30-Sep-16,560.85,78.96,--,7450000.00
29-Sep-16,556.27,78.32,--,7450000.00
28-Sep-16,560.43,78.9,--,7450000.00
27-Sep-16,552.72,77.82,--,7500000.00
26-Sep-16,550.19,77.46,0.33,7500000.00
23-Sep-16,552.28,78.09,--,7500000.00
22-Sep-16,556.2,78.65,--,7500000.00
