As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
4-Oct-02,437.44,67.75,--,450000.00
3-Oct-02,450.26,69.73,--,450000.00
2-Oct-02,472.85,73.23,--,450000.00
1-Oct-02,492.06,76.2,--,450000.00
30-Sep-02,471.97,73.09,--,450000.00
27-Sep-02,472.18,73.13,--,450000.00
26-Sep-02,485.54,75.2,--,450000.00
25-Sep-02,472.2,73.13,--,450000.00
24-Sep-02,461.54,71.49,--,450000.00
23-Sep-02,471.02,72.95,--,450000.00
20-Sep-02,471.07,72.97,--,450000.00
19-Sep-02,471.03,72.96,--,450000.00
18-Sep-02,489.64,75.84,--,450000.00
17-Sep-02,496.42,76.89,--,450000.00
16-Sep-02,507.61,78.62,--,450000.00
13-Sep-02,508.59,78.78,0.46,450000.00
12-Sep-02,504.36,78.59,--,450000.00
11-Sep-02,520.14,81.04,--,450000.00
10-Sep-02,522.74,81.45,--,450000.00
9-Sep-02,528.83,82.39,--,450000.00
6-Sep-02,521.46,81.25,--,450000.00
5-Sep-02,513.09,79.95,--,450000.00
4-Sep-02,520.46,81.1,--,450000.00
3-Sep-02,509.18,79.34,--,450000.00
30-Aug-02,535.67,83.48,--,450000.00
29-Aug-02,534.67,83.32,--,450000.00
28-Aug-02,532.63,83,--,450000.00
27-Aug-02,542.54,84.55,--,450000.00
26-Aug-02,545.45,85,--,650000.00
23-Aug-02,537.5,83.77,--,650000.00
22-Aug-02,548.39,85.47,--,650000.00
21-Aug-02,542.91,84.61,--,650000.00
20-Aug-02,537.91,83.84,--,650000.00
19-Aug-02,546.88,85.24,--,650000.00
16-Aug-02,533.28,83.13,--,650000.00
15-Aug-02,537.1,83.72,--,650000.00
14-Aug-02,531.72,82.89,--,650000.00
13-Aug-02,512.04,79.82,--,650000.00
12-Aug-02,523.12,81.55,--,650000.00
9-Aug-02,527.77,82.28,--,650000.00
8-Aug-02,522.34,81.43,--,650000.00
7-Aug-02,497.98,77.65,--,650000.00
6-Aug-02,490.41,76.47,--,650000.00
5-Aug-02,474.69,74.02,--,650000.00
2-Aug-02,493.08,76.89,--,650000.00
1-Aug-02,505.99,78.9,--,650000.00
31-Jul-02,517.99,80.77,--,650000.00
30-Jul-02,511.26,79.72,--,650000.00
29-Jul-02,509.43,79.44,--,650000.00
26-Jul-02,479.48,74.78,--,650000.00
25-Jul-02,469.88,73.28,--,650000.00
24-Jul-02,470.4,73.36,--,650000.00
23-Jul-02,443.81,69.22,--,650000.00
22-Jul-02,469.06,73.16,--,650000.00
19-Jul-02,488.17,76.14,--,650000.00
18-Jul-02,500.38,78.04,--,650000.00
17-Jul-02,515.26,80.36,--,650000.00
16-Jul-02,517.84,80.76,--,650000.00
15-Jul-02,523.68,81.67,--,650000.00
12-Jul-02,525.89,82.02,--,650000.00
11-Jul-02,531.42,82.88,--,650000.00
10-Jul-02,526.3,82.09,--,650000.00
9-Jul-02,540.77,84.34,--,650000.00
8-Jul-02,555.77,86.68,--,650000.00
5-Jul-02,557.72,86.99,--,650000.00
3-Jul-02,536.76,83.73,--,650000.00
2-Jul-02,543.33,84.75,--,650000.00
1-Jul-02,550.92,85.94,--,650000.00
28-Jun-02,560,87.36,--,650000.00
27-Jun-02,557.67,86.99,--,650000.00
26-Jun-02,542.05,84.56,--,650000.00
25-Jun-02,553.5,86.35,--,650000.00
24-Jun-02,557.45,86.96,--,650000.00
21-Jun-02,558,87.05,--,650000.00
20-Jun-02,564.47,88.06,--,650000.00
19-Jun-02,575.64,89.81,--,650000.00
18-Jun-02,583.83,91.08,--,650000.00
17-Jun-02,581.72,90.76,--,650000.00
14-Jun-02,558.43,87.13,0.38,650000.00
13-Jun-02,553.36,86.72,--,650000.00
12-Jun-02,565.6,88.63,--,650000.00
11-Jun-02,564.04,88.39,--,650000.00
10-Jun-02,573.55,89.88,--,650000.00
7-Jun-02,569.85,89.3,--,650000.00
6-Jun-02,570,89.33,--,650000.00
5-Jun-02,581.1,91.07,--,650000.00
4-Jun-02,575.86,90.25,--,650000.00
3-Jun-02,580.47,90.97,--,650000.00
31-May-02,592.55,92.87,--,650000.00
30-May-02,590.67,92.58,--,650000.00
29-May-02,593.22,92.98,--,650000.00
28-May-02,593.86,93.08,--,650000.00
24-May-02,600.52,94.13,--,650000.00
23-May-02,606.01,94.99,--,650000.00
22-May-02,600.01,94.05,--,650000.00
21-May-02,601.05,94.21,--,650000.00
20-May-02,604.44,94.75,--,650000.00
17-May-02,614.44,96.32,--,650000.00
16-May-02,611.57,95.87,--,650000.00
15-May-02,608.08,95.33,--,650000.00
14-May-02,607.97,95.31,--,650000.00
13-May-02,595.64,93.38,--,650000.00
10-May-02,584.72,91.68,--,650000.00
9-May-02,593.93,93.12,--,650000.00
8-May-02,599.96,94.06,--,650000.00
7-May-02,582.5,91.33,--,650000.00
6-May-02,582.7,91.37,--,650000.00
3-May-02,596.98,93.61,--,650000.00
2-May-02,600.04,94.09,--,650000.00
1-May-02,592.28,92.87,--,650000.00
