As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Mar 13, 2008","2,516.98",69.03,--,"54,550,000.00"
"Mar 12, 2008","2,510.26",68.84,--,"54,450,000.00"
"Mar 11, 2008","2,537.20",69.58,--,"54,450,000.00"
"Mar 10, 2008","2,435.83",66.81,--,"54,700,000.00"
"Mar 07, 2008","2,477.65",67.95,--,"54,700,000.00"
"Mar 06, 2008","2,492.84",68.37,--,"54,700,000.00"
"Mar 05, 2008","2,553.96",70.04,--,"55,100,000.00"
"Mar 04, 2008","2,545.78",69.81,--,"55,250,000.00"
"Mar 03, 2008","2,553.59",70.03,--,"55,400,000.00"
"Feb 29, 2008","2,555.80",70.09,--,"55,400,000.00"
"Feb 28, 2008","2,632.17",72.17,--,"55,600,000.00"
"Feb 27, 2008","2,670.64",73.23,--,"55,000,000.00"
"Feb 26, 2008","2,672.27",73.27,--,"54,750,000.00"
"Feb 25, 2008","2,658.55",72.90,--,"56,200,000.00"
"Feb 22, 2008","2,623.20",71.93,--,"56,300,000.00"
"Feb 21, 2008","2,597.27",71.22,--,"56,150,000.00"
"Feb 20, 2008","2,629.04",72.09,--,"56,150,000.00"
"Feb 19, 2008","2,611.75",71.62,--,"56,350,000.00"
"Feb 15, 2008","2,624.23",71.96,--,"56,250,000.00"
"Feb 14, 2008","2,615.57",71.73,--,"56,400,000.00"
"Feb 13, 2008","2,654.78",72.80,--,"56,400,000.00"
"Feb 12, 2008","2,621.79",71.89,--,"56,600,000.00"
"Feb 11, 2008","2,595.10",71.16,--,"56,500,000.00"
"Feb 08, 2008","2,591.42",71.07,--,"56,400,000.00"
"Feb 07, 2008","2,618.66",71.81,--,"56,300,000.00"
"Feb 06, 2008","2,598.69",71.27,--,"56,000,000.00"
"Feb 05, 2008","2,610.69",71.60,--,"56,050,000.00"
"Feb 04, 2008","2,704.42",74.16,--,"56,050,000.00"
"Feb 01, 2008","2,738.64",75.10,--,"55,950,000.00"
"Jan 31, 2008","2,696.35",73.94,--,"55,950,000.00"
"Jan 30, 2008","2,646.19",72.57,--,"55,850,000.00"
"Jan 29, 2008","2,658.23",72.90,--,"55,850,000.00"
"Jan 28, 2008","2,631.85",72.18,--,"55,850,000.00"
"Jan 25, 2008","2,573.65",70.58,--,"55,750,000.00"
"Jan 24, 2008","2,616.08",71.75,--,"56,250,000.00"
"Jan 23, 2008","2,603.47",71.40,--,"56,250,000.00"
"Jan 22, 2008","2,517.99",69.07,--,"56,400,000.00"
"Jan 18, 2008","2,526.57",69.31,--,"57,500,000.00"
"Jan 17, 2008","2,553.93",70.06,--,"57,650,000.00"
"Jan 16, 2008","2,639.79",72.41,--,"57,650,000.00"
"Jan 15, 2008","2,634.89",72.27,--,"57,650,000.00"
"Jan 14, 2008","2,702.45",74.12,--,"57,650,000.00"
"Jan 11, 2008","2,677.50",73.44,--,"57,650,000.00"
"Jan 10, 2008","2,706.83",74.24,--,"57,650,000.00"
"Jan 09, 2008","2,675.34",73.39,--,"57,650,000.00"
"Jan 08, 2008","2,643.44",72.52,--,"57,550,000.00"
"Jan 07, 2008","2,699.46",74.05,--,"58,250,000.00"
"Jan 04, 2008","2,682.36",73.58,--,"58,250,000.00"
"Jan 03, 2008","2,742.09",75.21,--,"58,250,000.00"
"Jan 02, 2008","2,746.57",75.34,--,"58,350,000.00"
"Dec 31, 2007","2,793.76",76.63,--,"58,150,000.00"
"Dec 28, 2007","2,807.46",77.01,--,"58,150,000.00"
"Dec 27, 2007","2,807.48",77.00,0.46,"58,050,000.00"
"Dec 26, 2007","2,850.09",78.63,--,"57,900,000.00"
"Dec 24, 2007","2,853.56",78.73,--,"57,900,000.00"
"Dec 21, 2007","2,827.46",78.02,--,"66,300,000.00"
"Dec 20, 2007","2,777.69",76.65,--,"57,900,000.00"
"Dec 19, 2007","2,769.68",76.43,--,"57,900,000.00"
"Dec 18, 2007","2,774.36",76.56,--,"57,000,000.00"
"Dec 17, 2007","2,759.94",76.16,--,"55,500,000.00"
"Dec 14, 2007","2,802.20",77.33,--,"55,500,000.00"
"Dec 13, 2007","2,843.80",78.47,--,"55,200,000.00"
"Dec 12, 2007","2,839.10",78.34,--,"55,200,000.00"
"Dec 11, 2007","2,827.78",78.03,--,"55,100,000.00"
"Dec 10, 2007","2,911.38",80.33,--,"55,000,000.00"
"Dec 07, 2007","2,885.67",79.62,--,"55,000,000.00"
"Dec 06, 2007","2,888.89",79.71,--,"55,000,000.00"
"Dec 05, 2007","2,843.80",78.47,--,"55,000,000.00"
"Dec 04, 2007","2,800.12",77.27,--,"55,000,000.00"
"Dec 03, 2007","2,822.63",77.89,--,"54,900,000.00"
"Nov 30, 2007","2,838.52",78.33,--,"54,900,000.00"
"Nov 29, 2007","2,801.44",77.31,--,"54,900,000.00"
"Nov 28, 2007","2,801.41",77.31,--,"54,900,000.00"
"Nov 27, 2007","2,713.87",74.90,--,"54,700,000.00"
"Nov 26, 2007","2,671.99",73.75,--,"54,700,000.00"
"Nov 23, 2007","2,743.56",75.72,--,"54,700,000.00"
"Nov 21, 2007","2,693.44",74.34,--,"54,700,000.00"
"Nov 20, 2007","2,738.09",75.57,--,"54,150,000.00"
"Nov 19, 2007","2,733.55",75.44,--,"54,150,000.00"
