As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
12-Dec-18,"7,027.46",30.97,--,27550000.00
11-Dec-18,"6,935.01",30.56,--,27550000.00
10-Dec-18,"6,981.87",30.77,--,27600000.00
7-Dec-18,"7,125.93",31.4,--,27050000.00
6-Dec-18,"7,223.50",31.83,--,25650000.00
4-Dec-18,"7,087.52",31.24,--,25400000.00
3-Dec-18,"7,444.15",32.81,--,26550000.00
30-Nov-18,"7,346.40",32.38,--,26550000.00
29-Nov-18,"7,362.42",32.45,--,26450000.00
28-Nov-18,"7,437.55",32.78,--,26000000.00
27-Nov-18,"7,245.49",31.93,--,27250000.00
26-Nov-18,"7,236.35",31.89,--,30000000.00
23-Nov-18,"7,201.31",31.74,--,30000000.00
21-Nov-18,"7,186.57",31.68,--,28750000.00
20-Nov-18,"7,045.70",31.06,--,28450000.00
19-Nov-18,"7,048.56",31.07,--,27450000.00
16-Nov-18,"7,040.10",31.03,--,26200000.00
15-Nov-18,"6,900.56",30.42,--,27200000.00
14-Nov-18,"7,055.56",31.1,--,27200000.00
13-Nov-18,"7,072.80",31.18,--,26800000.00
12-Nov-18,"6,969.93",30.73,--,26800000.00
9-Nov-18,"7,084.10",31.23,--,26800000.00
8-Nov-18,"7,140.75",31.48,--,27800000.00
7-Nov-18,"7,336.37",32.34,--,28300000.00
6-Nov-18,"7,325.16",32.29,--,28550000.00
5-Nov-18,"7,336.23",32.34,--,28050000.00
2-Nov-18,"7,222.54",31.84,--,29000000.00
1-Nov-18,"7,296.11",32.17,--,29000000.00
31-Oct-18,"7,073.97",31.19,--,29600000.00
30-Oct-18,"7,068.51",31.17,--,29150000.00
29-Oct-18,"6,762.68",29.82,--,32950000.00
26-Oct-18,"6,904.19",30.44,--,30550000.00
25-Oct-18,"6,908.52",30.46,--,31100000.00
24-Oct-18,"6,717.57",29.62,--,29950000.00
23-Oct-18,"6,922.01",30.52,--,28650000.00
22-Oct-18,"6,777.45",29.88,--,27650000.00
19-Oct-18,"6,919.53",30.51,--,28200000.00
18-Oct-18,"7,094.22",31.28,--,26900000.00
17-Oct-18,"7,243.40",31.94,--,27400000.00
16-Oct-18,"7,421.08",32.72,--,26950000.00
15-Oct-18,"7,258.64",32.01,--,26950000.00
12-Oct-18,"7,270.10",32.06,--,28050000.00
11-Oct-18,"7,330.97",32.33,--,28050000.00
10-Oct-18,"7,444.75",32.83,--,27050000.00
9-Oct-18,"7,563.72",33.35,--,26400000.00
8-Oct-18,"7,764.89",34.24,--,26000000.00
