As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Apr 04, 2008",407.33,46.80,--,"532,800,000.00"
"Apr 03, 2008",406.46,46.70,--,"532,800,000.00"
"Apr 02, 2008",404.60,46.41,--,"532,800,000.00"
"Apr 01, 2008",396.08,45.72,--,"532,800,000.00"
"Mar 31, 2008",392.78,44.76,--,"532,800,000.00"
"Mar 28, 2008",395.66,44.88,--,"532,800,000.00"
"Mar 27, 2008",393.47,44.74,--,"532,800,000.00"
"Mar 26, 2008",393.78,44.86,--,"531,000,000.00"
"Mar 25, 2008",392.68,44.87,--,"528,300,000.00"
"Mar 24, 2008",381.38,43.45,--,"529,200,000.00"
"Mar 20, 2008",371.83,42.44,--,"525,600,000.00"
"Mar 19, 2008",378.92,43.00,--,"522,000,000.00"
"Mar 18, 2008",378.61,43.90,--,"522,000,000.00"
"Mar 17, 2008",371.28,42.46,--,"522,000,000.00"
"Mar 14, 2008",388.28,44.12,--,"521,100,000.00"
"Mar 13, 2008",390.81,44.90,--,"517,050,000.00"
"Mar 12, 2008",401.93,45.84,--,"517,050,000.00"
"Mar 11, 2008",397.39,45.73,--,"528,750,000.00"
"Mar 10, 2008",388.69,44.10,--,"543,150,000.00"
"Mar 07, 2008",396.98,45.04,--,"549,000,000.00"
"Mar 06, 2008",406.48,46.03,--,"551,250,000.00"
"Mar 05, 2008",405.71,46.55,--,"551,250,000.00"
"Mar 04, 2008",403.59,46.05,--,"551,250,000.00"
"Mar 03, 2008",406.65,46.68,--,"551,250,000.00"
"Feb 29, 2008",414.73,47.22,--,"551,250,000.00"
"Feb 28, 2008",423.38,48.48,--,"544,950,000.00"
"Feb 27, 2008",422.96,48.73,--,"543,600,000.00"
"Feb 26, 2008",416.34,48.01,--,"543,600,000.00"
"Feb 25, 2008",412.49,47.46,--,"543,600,000.00"
"Feb 22, 2008",408.45,46.76,--,"542,250,000.00"
"Feb 21, 2008",409.93,46.79,--,"542,250,000.00"
"Feb 20, 2008",404.56,46.53,--,"542,250,000.00"
"Feb 19, 2008",409.59,46.81,--,"542,250,000.00"
"Feb 15, 2008",402.49,46.17,--,"537,750,000.00"
"Feb 14, 2008",403.17,46.19,--,"528,750,000.00"
"Feb 13, 2008",394.55,45.78,--,"521,550,000.00"
"Feb 12, 2008",390.90,45.13,--,"521,550,000.00"
"Feb 11, 2008",384.81,44.24,--,"521,550,000.00"
"Feb 08, 2008",388.78,44.27,--,"525,150,000.00"
"Feb 07, 2008",388.81,44.14,--,"525,150,000.00"
"Feb 06, 2008",392.13,44.21,--,"525,150,000.00"
"Feb 05, 2008",400.26,45.01,--,"525,150,000.00"
"Feb 04, 2008",405.40,46.64,--,"522,000,000.00"
"Feb 01, 2008",397.36,46.08,--,"522,000,000.00"
"Jan 31, 2008",386.22,44.90,--,"516,600,000.00"
"Jan 30, 2008",387.23,44.58,--,"516,600,000.00"
"Jan 29, 2008",391.28,45.01,--,"516,600,000.00"
"Jan 28, 2008",385.92,44.52,--,"512,100,000.00"
"Jan 25, 2008",394.00,44.94,--,"507,150,000.00"
"Jan 24, 2008",384.12,44.41,--,"507,150,000.00"
"Jan 23, 2008",374.11,43.48,--,"507,150,000.00"
"Jan 22, 2008",369.10,42.92,--,"513,900,000.00"
"Jan 18, 2008",402.82,45.48,--,"525,600,000.00"
"Jan 17, 2008",404.41,45.25,--,"537,300,000.00"
"Jan 16, 2008",406.78,45.87,--,"537,300,000.00"
"Jan 15, 2008",424.03,47.96,--,"534,150,000.00"
"Jan 14, 2008",431.77,49.40,--,"530,100,000.00"
"Jan 11, 2008",430.17,49.02,--,"518,400,000.00"
"Jan 10, 2008",432.81,49.55,--,"531,450,000.00"
"Jan 09, 2008",434.83,49.47,--,"531,450,000.00"
"Jan 08, 2008",432.46,48.92,--,"531,450,000.00"
"Jan 07, 2008",427.91,48.67,--,"554,400,000.00"
"Jan 04, 2008",434.11,49.02,--,"555,750,000.00"
"Jan 03, 2008",434.99,49.81,--,"571,050,000.00"
"Jan 02, 2008",437.72,50.15,--,"571,050,000.00"
