As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
1-Oct-15,"5,711.46",107.28,--,105000000.00
30-Sep-15,"5,700.80",107.08,--,105150000.00
29-Sep-15,"5,595.23",105.1,--,105150000.00
28-Sep-15,"5,591.03",105.02,--,105150000.00
25-Sep-15,"5,741.80",107.86,0.49,105150000.00
24-Sep-15,"5,747.62",108.46,--,105150000.00
23-Sep-15,"5,769.61",108.87,--,105150000.00
22-Sep-15,"5,782.93",109.12,--,105150000.00
21-Sep-15,"5,856.69",110.51,--,105050000.00
18-Sep-15,"5,832.95",110.07,--,105150000.00
17-Sep-15,"5,927.08",111.84,--,105150000.00
16-Sep-15,"5,938.46",112.06,--,105050000.00
15-Sep-15,"5,886.61",111.08,--,105050000.00
14-Sep-15,"5,813.62",109.7,--,104350000.00
11-Sep-15,"5,836.94",110.14,--,104500000.00
10-Sep-15,"5,809.05",109.62,--,104750000.00
